"","area","heat"
"2259","034600009009","324.362508318001"
"2260","034600010010","326.115704021381"
"2261","034610001001","319.313757418086"
"2262","034610002002","317.190315791387"
"2263","034610003003","313.542147304422"
"2264","034610004004","318.585863654241"
"2265","034610005005","312.172533744699"
"2266","034610006006","317.000471531982"
"2267","034610007007","317.135316410161"
"2268","034610008008","316.000041499511"
"2269","034610009009","311.311069563104"
"2270","034620005005","307.198841941736"
"2271","034620007007","337.649676616443"
"2272","034620014014","308.358960386501"
"2273","034620019019","315.108918742642"
"2274","034625401002","316.4924907204"
"2275","034625401003","313.221102696011"
"2276","034625401006","304.673747015531"
"2277","034625401008","316.140093609504"
"2278","034625401010","309.628293514294"
"2279","034625401015","303.858312985293"
"2280","034625401017","306.993901059226"
"2281","034625402001","323.298611588856"
"2282","034625402004","304.645469638453"
"2283","034625402009","310.300151287916"
"2284","034625402011","306.576093846837"
"2285","034625402012","303.676817704203"
"2286","034625402013","325.376459129986"
"2287","034625402016","316.935226548342"
"2288","034625402018","313.007604171031"
"2289","04011","320.549344833549"
"2290","04012","323.086898034696"
"2291","051110000000","320.028624456084"
"2292","051120000000","322.964436747901"
"2293","051130000000","321.697826229139"
"2294","051140000000","317.642357268019"
"2295","051160000000","320.004688913992"
"2296","051170000000","316.115447599949"
"2297","051190000000","318.307293721498"
"2298","051200000000","317.060057087001"
"2299","051220000000","317.279722848156"
"2300","051240000000","320.444693901992"
"2301","051540004004","309.981475847414"
"2302","051540008008","313.887653743686"
"2303","051540012012","314.109626506732"
"2304","051540016016","310.743480018254"
"2305","051540020020","314.431296690592"
"2306","051540024024","321.037801100931"
"2307","051540028028","311.826876397143"
"2308","051540032032","310.965609702298"
"2309","051540036036","316.402752255231"
"2310","051540040040","306.842270735388"
"2311","051540044044","318.008590432086"
"2312","051540048048","314.079701505061"
"2313","051540052052","315.729211837412"
"2314","051540056056","320.622590706535"
"2315","051540060060","313.463554189131"
"2316","051540064064","323.633885935848"
"2317","051580004004","314.664537436711"
"2318","051580008008","311.512882848458"
"2319","051580012012","313.394874307337"
"2320","051580016016","316.808945960973"
"2321","051580020020","311.993613964973"
"2322","051580024024","312.830623639276"
"2323","051580026026","313.103629391111"
"2324","051580028028","312.254016678209"
"2325","051580032032","314.780815775579"
"2326","051580036036","310.08071232088"
"2327","051580036036","310.08071232088"
"2328","051580036036","310.08071232088"
"2329","051580036036","310.08071232088"
"2330","051580036036","310.08071232088"
"2331","051580036036","310.08071232088"
"2332","051580036036","310.08071232088"
"2333","051580036036","310.08071232088"
"2334","051620004004","314.483639367529"
"2335","051620008008","312.937467908593"
"2336","051620012012","309.122211885627"
"2337","051620016016","312.362560969241"
"2338","051620020020","308.006493013705"
"2339","051620022022","310.630065300419"
"2340","051620024024","315.79439043488"
"2341","051620028028","313.30583515873"
"2342","051660004004","311.116824549463"
"2343","051660008008","309.251033648098"
"2344","051660012012","314.874828516336"
"2345","051660016016","312.58217545481"
"2346","051660020020","312.141093551041"
"2347","051660024024","306.883907069099"
"2348","051660028028","309.759703472397"
"2349","051660032032","313.413832217441"
"2350","051660036036","307.463936831446"
"2351","051700004004","312.37367481718"
"2352","051700008008","315.047817548702"
"2353","051700012012","318.545325236212"
"2354","051700016016","310.088203840517"
"2355","051700020020","315.74148992613"
"2356","051700024024","315.144161249579"
"2357","051700028028","313.558762355181"
"2358","051700032032","308.500048703203"
"2359","051700036036","312.083194460487"
"2360","051700040040","316.530111483355"
"2361","051700044044","313.527168949444"
"2362","051700048048","316.282227151509"
"2363","051700052052","315.502546195999"
"2364","053140000000","324.680150459731"
"2365","053150000000","323.219027212924"
"2366","053160000000","315.285809680293"
"2367","053340002002","325.473840910941"
"2368","053340004004","316.289114644206"
"2369","053340008008","312.369024417819"
"2370","053340012012","315.300664849697"
"2371","053340016016","312.088223965436"
"2372","053340020020","309.700878264745"
"2373","053340024024","306.254413250893"
"2374","053340028028","303.376541161735"
"2375","053340032032","314.180779707464"
"2376","053340036036","313.01979693631"
"2377","053580004004","312.145237078613"
"2378","053580008008","322.492834246334"
"2379","053580012012","321.309435975457"
"2380","053580016016","309.479421610969"
"2381","053580020020","312.601929572969"
"2382","053580024024","316.840675838955"
"2383","053580028028","307.511009100722"
"2384","053580032032","309.49151338059"
"2385","053580036036","310.310844654746"
"2386","053580040040","318.013102216843"
"2387","053580044044","317.295866651426"
"2388","053580048048","316.343491415974"
"2389","053580052052","312.331468623765"
"2390","053580056056","314.286459676657"
"2391","053580060060","309.717828252153"
"2392","053620004004","314.108291495263"
"2393","053620008008","316.399230621723"
"2394","053620012012","315.598056016742"
"2395","053620016016","314.595708342008"
"2396","053620020020","310.110987431229"
"2397","053620024024","312.809185971541"
"2398","053620028028","317.884196552446"
"2399","053620032032","313.22544920743"
"2400","053620036036","309.22526378495"
"2401","053620040040","316.384293474984"
"2402","053660004004","307.376363712816"
"2403","053660008008","314.440786477981"
"2404","053660012012","310.247159518408"
"2405","053660016016","320.881455481397"
"2406","053660020020","309.641978251511"
"2407","053660024024","309.897369838402"
"2408","053660028028","313.860019272557"
"2409","053660032032","305.181593253469"
"2410","053660036036","309.236225441943"
"2411","053660040040","310.396994231726"
"2412","053660044044","314.522592943887"
"2413","053700004004","310.978068017368"
"2414","053700008008","310.038250990027"
"2415","053700012012","312.632892502953"
"2416","053700016016","313.427230589829"
"2417","053700020020","315.811132899489"
"2418","053700024024","309.535866696145"
"2419","053700028028","313.665444928046"
"2420","053700032032","313.646783079594"
"2421","053700036036","311.292814918457"
"2422","053700040040","309.518666050518"
"2423","053740004004","322.144771812366"
"2424","053740008008","313.558679775563"
"2425","053740012012","321.836135358137"
"2426","053740016016","315.714795468399"
"2427","053740020020","311.740174745067"
"2428","053740024024","326.483032851567"
"2429","053740028028","315.680963842038"
"2430","053740032032","312.169472361774"
"2431","053740036036","317.04622329502"
"2432","053740040040","324.132561599528"
"2433","053740040040","324.132561599528"
"2434","053740040040","324.132561599528"
"2435","053740040040","324.132561599528"
"2436","053740040040","324.132561599528"
"2437","053740040040","324.132561599528"
"2438","053740040040","324.132561599528"
"2439","053740040040","324.132561599528"
"2440","053740044044","329.993220203397"
"2441","053740048048","311.698098420106"
"2442","053740052052","313.976066731579"
"2443","053780004004","313.182683341834"
"2444","053780008008","309.097477879728"
"2445","053780012012","306.082689310809"
"2446","053780016016","311.615453349069"
"2447","053780020020","306.438991568378"
"2448","053780024024","310.964979968587"
"2449","053780028028","309.126409913308"
"2450","053780032032","313.401260441743"
"2451","053820004004","313.02486797361"
"2452","053820008008","313.089522966088"
"2453","053820012012","312.15530863275"
"2454","053820016016","317.141950481777"
"2455","053820020020","319.409275485465"
"2456","053820024024","313.439485770644"
"2457","053820028028","314.636904458973"
"2458","053820032032","314.196460805046"
"2459","053820036036","312.881363633236"
"2460","053820040040","310.149015507045"
"2461","053820044044","312.056731997627"
"2462","053820048048","313.391306038294"
"2463","053820052052","319.539929147595"
"2464","053820056056","315.461231399856"
"2465","053820060060","320.041093861507"
"2466","053820064064","310.714766203764"
"2467","053820068068","319.516301755142"
"2468","053820072072","309.711212726559"
"2469","053820076076","314.433004654747"
"2470","055120000000","316.719071360488"
"2471","055130000000","322.048257258836"
"2472","055150000000","322.281548382832"
"2473","055540004004","314.168980579953"
"2474","055540008008","313.762916737857"
"2475","055540012012","315.572449890976"
"2476","055540016016","315.904546368013"
"2477","055540020020","320.82335618348"
"2478","055540024024","322.926104247803"
"2479","055540028028","323.217083532932"
"2480","055540032032","313.406537071538"
"2481","055540036036","326.735481262454"
"2482","055540040040","317.905291611458"
"2483","055540044044","314.046355070069"
"2484","055540048048","312.992131721242"
"2485","055540052052","345.326596919587"
"2486","055540056056","316.344697094144"
"2487","055540060060","321.33709498971"
"2488","055540064064","313.90403422862"
"2489","055540068068","315.832953156414"
"2490","055580004004","315.757049923218"
"2491","055580008008","316.990788100932"
"2492","055580012012","315.827633351382"
"2493","055580016016","314.384259120074"
"2494","055580020020","307.572925604091"
"2495","055580024024","314.127198532042"
"2496","055580028028","308.308949281883"
"2497","055580032032","311.250376332387"
"2498","055580036036","309.337278175953"
"2499","055580040040","314.734643343952"
"2500","055580044044","312.378935647278"
"2501","055620004004","315.398830114424"
"2502","055620008008","314.159364252603"
"2503","055620012012","314.743941389455"
"2504","055620014014","316.800235832757"
"2505","055620016016","310.226879288938"
"2506","055620020020","316.288619136568"
"2507","055620024024","316.496581605581"
"2508","055620028028","314.82951187852"
"2509","055620032032","317.15515062113"
"2510","055620036036","314.932154367076"
"2511","055660004004","313.233416254709"
"2512","055660008008","313.5487049523"
"2513","055660012012","313.382487621791"
"2514","055660016016","310.24364285641"
"2515","055660020020","317.230886349711"
"2516","055660024024","323.143679798842"
"2517","055660028028","315.93726040403"
"2518","055660032032","320.072627691532"
"2519","055660036036","317.578024157315"
"2520","055660040040","318.651239126662"
"2521","055660044044","319.861649931866"
"2522","055660048048","311.469455243775"
"2523","055660052052","320.531445211258"
"2524","055660056056","313.363323738785"
"2525","055660060060","313.402270808337"
"2526","055660064064","321.907595683242"
"2527","055660068068","319.872524887878"
"2528","055660072072","313.265836357004"
"2529","055660076076","314.29889981196"
"2530","055660080080","320.038548421107"
"2531","055660084084","314.396119749029"
"2532","055660088088","315.18995679111"
"2533","055660092092","313.932335791482"
"2534","055660096096","316.904349082959"
"2535","055700004004","318.403923595929"
"2536","055700008008","317.3275080906"
